file_name,sent,annotate1,annotate2
the_valiant_little_tailor.emmood,He had not long to seek.,N:N,H:N
the_valiant_little_tailor.emmood,"The unicorn soon came towards him, and rushed directly on the tailor, as if it would gore him with its horn without more ado.",F:A,H:-
the_valiant_little_tailor.emmood,"""Softly, softly; it can""t be done as quickly as that,"" said he, and stood still and waited until the animal was quite close, and then sprang nimbly behind the tree.",H:N,H:N
the_valiant_little_tailor.emmood,"The unicorn ran against the tree with all its strength, and stuck its horn so fast in the trunk that it had not the strength enough to draw it out again, and thus it was caught.",N:N,H:+
the_valiant_little_tailor.emmood,"""Now, I have got the bird,"" said the tailor, and came out from behind the tree and put the rope round its neck, and then with his axe he hewed the horn out of the tree, and when all was ready he led the beast away and took it to the king.",H:N,H:+
the_valiant_little_tailor.emmood,"The king still would not give him the promised reward, and made a third demand.",N:N,H:-
the_valiant_little_tailor.emmood,"Before the wedding the tailor was to catch him a wild boar that made great havoc in the forest, and the huntsmen should give him their help.",N:N,H:N
the_valiant_little_tailor.emmood,"""Willingly,"" said the tailor, ""that is child""s play!""",H:Su+,H:+
the_valiant_little_tailor.emmood,"He did not take the huntsmen with him into the forest, and they were well pleased that he did not, for the wild boar had several times received them in such a manner that they had no inclination to lie in wait for him.",F:N,H:N
the_valiant_little_tailor.emmood,"When the boar perceived the tailor, it ran on him with foaming mouth and whetted tusks, and was about to throw him to the ground, but the hero fled and sprang into a chapel which was near and up to the window at once, and in one bound out again.",A:N,H:N
the_valiant_little_tailor.emmood,"The boar ran after him, but the tailor ran round outside and shut the door behind it, and then the raging beast, which was much too heavy and awkward to leap out of the window, was caught.",A:N,H:N
the_valiant_little_tailor.emmood,The little tailor called the huntsmen thither that they might see the prisoner with their own eyes.,N:N,H:N
the_valiant_little_tailor.emmood,"The hero, however, went to the king, who was now, whether he liked it or not, obliged to keep his promise, and gave his daughter and the half of his kingdom.",Sa:N,H:H
the_valiant_little_tailor.emmood,"Had he known that it was no warlike hero, but a little tailor who was standing before him, it would have gone to his heart still more than it did.",N:N,H:H
the_valiant_little_tailor.emmood,"The wedding was held with great magnificence and small joy, and out of a tailor a king was made.",H:N,H:H
the_valiant_little_tailor.emmood,"After some time the young queen heard her husband say in his dreams at night: ""Boy, make me the doublet, and patch the pantaloons, or else I will rap the yard-measure over your ears.""",A:N,H:-
the_valiant_little_tailor.emmood,"Then she discovered in what state of life the young lord had been born, and next morning complained of her wrongs to her father, and begged him to help her to get rid of her husband, who was nothing else but a tailor.",Sa:Su-,H:-
the_valiant_little_tailor.emmood,"The king comforted her and said: ""Leave your bedroom door open this night, and my servants shall stand outside, and when he has fallen asleep shall go in, bind him, and take him on board a ship which shall carry him into the wide world.""",H:N,H:-
the_valiant_little_tailor.emmood,"The woman was satisfied with this; but the king""s armour-bearer, who had heard all, was friendly with the young lord, and informed him of the whole plot.",H:N,H:N
the_valiant_little_tailor.emmood,"""I""ll put a screw into that business,"" said the little tailor.",A:A,A:A
the_valiant_little_tailor.emmood,"At night he went to bed with his wife at the usual time, and when she thought that he had fallen asleep, she got up, opened the door, and then lay down again.",N:N,A:-
the_valiant_little_tailor.emmood,"The little tailor, who was only pretending to be asleep, began to cry out in a clear voice: ""Boy, make me the doublet and patch me the pantaloons, or I will rap the yard-measure over your ears.",N:N,A:-
the_valiant_little_tailor.emmood,I smote seven at one blow.,N:N,A:-
the_valiant_little_tailor.emmood,"I killed two giants, I brought away one unicorn, and caught a wild boar, and am I to fear those who are standing outside the room.""",A:N,A:+
the_valiant_little_tailor.emmood,"When these men heard the tailor speaking thus, they were overcome by a great dread, and ran as if the wild huntsman were behind them, and none of them would venture anything further against him.",F:F,A:+
the_valiant_little_tailor.emmood,So the little tailor was and remained a king to the end of his life.,N:N,H:H
the_fisherman_and_his_wife.emmood,"There was once a fisherman who lived with his wife in a pigsty, close by the seaside.",N:N,N:N
the_fisherman_and_his_wife.emmood,"The fisherman used to go out all day long a-fishing; and one day, as he sat on the shore with his rod, looking at the sparkling waves and watching his line, all on a sudden his float was dragged away deep into the water: and in drawing it up he pulled out a great fish.",N:N,N:+
the_fisherman_and_his_wife.emmood,"But the fish said, ""Pray let me live!",N:N,F:F
the_fisherman_and_his_wife.emmood,"I am not a real fish; I am an enchanted prince: put me in the water again, and let me go!""",N:N,F:F
the_fisherman_and_his_wife.emmood,"""Oh, ho!"" said the man, ""you need not make so many words about the matter; I will have nothing to do with a fish that can talk: so swim away, sir, as soon as you please!""",Su+:N,+:F
the_fisherman_and_his_wife.emmood,"Then he put him back into the water, and the fish darted straight down to the bottom, and left a long streak of blood behind him on the wave.",N:N,F:N
the_fisherman_and_his_wife.emmood,"When the fisherman went home to his wife in the pigsty, he told her how he had caught a great fish, and how it had told him it was an enchanted prince, and how, on hearing it speak, he had let it go again.",N:N,N:N
the_fisherman_and_his_wife.emmood,"""Did not you ask it for anything?"" said the wife, ""we live very wretchedly here, in this nasty dirty pigsty; do go back and tell the fish we want a snug little cottage.""",D:A,D:A
the_fisherman_and_his_wife.emmood,"The fisherman did not much like the business: however, he went to the seashore; and when he came back there the water looked all yellow and green.",Sa:Sa,F:S
the_fisherman_and_his_wife.emmood,"And he stood at the water""s edge, and said:",N:N,F:S
the_fisherman_and_his_wife.emmood,"""O man of the sea!",N:N,N:S
the_fisherman_and_his_wife.emmood,Hearken to me!,N:N,N:N
the_fisherman_and_his_wife.emmood,"My wife Ilsabill Will have her own will, And hath sent me to beg a boon of thee!""",N:N,N:S
the_fisherman_and_his_wife.emmood,"Then the fish came swimming to him, and said, ""Well, what is her will?",N:N,N:N
the_fisherman_and_his_wife.emmood,"What does your wife want?""",N:N,N:N
the_fisherman_and_his_wife.emmood,"""Ah!"" said the fisherman, ""she says that when I had caught you, I ought to have asked you for something before I let you go; she does not like living any longer in the pigsty, and wants a snug little cottage.""",N:Sa,N:S
the_fisherman_and_his_wife.emmood,"""Go home, then,"" said the fish; ""she is in the cottage already!""",N:N,N:H
the_fisherman_and_his_wife.emmood,"So the man went home, and saw his wife standing at the door of a nice trim little cottage.",N:N,N:H
the_fisherman_and_his_wife.emmood,"""Come in, come in!"" said she; ""is not this much better than the filthy pigsty we had?""",H:N,H:H
the_fisherman_and_his_wife.emmood,"And there was a parlour, and a bedchamber, and a kitchen; and behind the cottage there was a little garden, planted with all sorts of flowers and fruits; and there was a courtyard behind, full of ducks and chickens.",N:N,H:H
the_fisherman_and_his_wife.emmood,"""Ah!"" said the fisherman, ""how happily we shall live now!""",H:H,H:H
the_fisherman_and_his_wife.emmood,"""We will try to do so, at least,"" said his wife.",N:N,N:H
the_fisherman_and_his_wife.emmood,"Everything went right for a week or two, and then Dame Ilsabill said, ""Husband, there is not near room enough for us in this cottage; the courtyard and the garden are a great deal too small; I should like to have a large stone castle to live in: go to the fish again and tell him to give us a castle.""",D:N,D:N
the_fisherman_and_his_wife.emmood,"""Wife,"" said the fisherman, ""I don""t like to go to him again, for perhaps he will be angry; we ought to be easy with this pretty cottage to live in.""",F:Sa,F:S
the_fisherman_and_his_wife.emmood,"""Nonsense!"" said the wife; ""he will do it very willingly, I know; go along and try!""",A:N,A:A
the_fisherman_and_his_wife.emmood,"The fisherman went, but his heart was very heavy: and when he came to the sea, it looked blue and gloomy, though it was very calm; and he went close to the edge of the waves, and said:",F:Sa,F:S
the_fisherman_and_his_wife.emmood,"""O man of the sea!",N:N,N:S
the_fisherman_and_his_wife.emmood,Hearken to me!,N:N,N:S
the_fisherman_and_his_wife.emmood,"My wife Ilsabill Will have her own will, And hath sent me to beg a boon of thee!""",N:N,N:S
the_fisherman_and_his_wife.emmood,"""Well, what does she want now?"" said the fish.",N:N,N:D
the_fisherman_and_his_wife.emmood,"""Ah!"" said the man, dolefully, ""my wife wants to live in a stone castle.""",Sa:Sa,S:S
the_fisherman_and_his_wife.emmood,"""Go home, then,"" said the fish; ""she is standing at the gate of it already.""",N:N,N:N
the_fisherman_and_his_wife.emmood,"So away went the fisherman, and found his wife standing before the gate of a great castle.",N:N,N:N
the_fisherman_and_his_wife.emmood,"""See,"" said she, ""is not this grand?""",H:N,H:N
the_fisherman_and_his_wife.emmood,"With that they went into the castle together, and found a great many servants there, and the rooms all richly furnished, and full of golden chairs and tables; and behind the castle was a garden, and around it was a park half a mile long, full of sheep, and goats, and hares, and deer; and in the courtyard were stables and cow-houses.",N:N,H:H
the_fisherman_and_his_wife.emmood,"""Well,"" said the man, ""now we will live cheerful and happy in this beautiful castle for the rest of our lives.""",H:H,H:H
the_fisherman_and_his_wife.emmood,"""Perhaps we may,"" said the wife; ""but let us sleep upon it, before we make up our minds to that.""",N:N,N:H
the_fisherman_and_his_wife.emmood,So they went to bed.,N:N,N:N
the_fisherman_and_his_wife.emmood,"The next morning when Dame Ilsabill awoke it was broad daylight, and she jogged the fisherman with her elbow, and said, ""Get up, husband, and bestir yourself, for we must be king of all the land.""",N:N,F:N
the_fisherman_and_his_wife.emmood,"""Wife, wife,"" said the man, ""why should we wish to be the king?",N:N,F:-
the_fisherman_and_his_wife.emmood,"I will not be king.""",N:N,N:-
the_fisherman_and_his_wife.emmood,"""Then I will,"" said she.",N:N,N:A
the_fisherman_and_his_wife.emmood,"""But, wife,"" said the fisherman, ""how can you be king--the fish cannot make you a king?""",N:N,N:S
the_fisherman_and_his_wife.emmood,"""Husband,"" said she, ""say no more about it, but go and try!",A:N,A:A
the_fisherman_and_his_wife.emmood,"I will be king.""",N:N,N:A
the_fisherman_and_his_wife.emmood,So the man went away quite sorrowful to think that his wife should want to be king.,Sa:Sa,S:S
the_fisherman_and_his_wife.emmood,"This time the sea looked a dark grey colour, and was overspread with curling waves and the ridges of foam as he cried out:",N:N,F:S
the_fisherman_and_his_wife.emmood,"""O man of the sea!",N:N,F:S
the_fisherman_and_his_wife.emmood,Hearken to me!,N:N,F:S
the_fisherman_and_his_wife.emmood,"My wife Ilsabill Will have her own will, And hath sent me to beg a boon of thee!""",N:N,F:S
the_fisherman_and_his_wife.emmood,"""Well, what would she have now?"" said the fish.",N:N,F:A
the_fisherman_and_his_wife.emmood,"""Alas!"" said the poor man, ""my wife wants to be king.""",Sa:N,S:S
the_fisherman_and_his_wife.emmood,"""Go home,"" said the fish; ""she is king already.""",N:N,N:S
the_fisherman_and_his_wife.emmood,"Then the fisherman went home; and as he came close to the palace he saw a troop of soldiers, and heard the sound of drums and trumpets.",N:N,N:S
the_fisherman_and_his_wife.emmood,"And when he went in he saw his wife sitting on a throne of gold and diamonds, with a golden crown upon her head; and on each side of her stood six fair maidens, each a head taller than the other.",N:N,N:+
the_fisherman_and_his_wife.emmood,"""Well, wife,"" said the fisherman, ""are you king?""",N:N,N:N
the_fisherman_and_his_wife.emmood,"""Yes,"" said she, ""I am king.""",N:N,N:H
the_fisherman_and_his_wife.emmood,"And when he had looked at her for a long time, he said, ""Ah, wife! what a fine thing it is to be king!",H:N,F:H
the_fisherman_and_his_wife.emmood,"Now we shall never have anything more to wish for as long as we live.""",H:N,H:H
the_fisherman_and_his_wife.emmood,"""I don""t know how that may be,"" said she; ""never is a long time.",N:N,N:N
the_fisherman_and_his_wife.emmood,"I am king, it is true; but I begin to be tired of that, and I think I should like to be emperor.""",D:Sa,D:S
the_fisherman_and_his_wife.emmood,"""Alas, wife! why should you wish to be emperor?"" said the fisherman.",Sa:N,S:S
the_fisherman_and_his_wife.emmood,"""Husband,"" said she, ""go to the fish!",N:N,N:A
the_fisherman_and_his_wife.emmood,"I say I will be emperor.""",N:N,N:A
the_fisherman_and_his_wife.emmood,"""Ah, wife!"" replied the fisherman, ""the fish cannot make an emperor, I am sure, and I should not like to ask him for such a thing.""",F:Sa,F:S
the_fisherman_and_his_wife.emmood,"""I am king,"" said Ilsabill, ""and you are my slave; so go at once!""",A:N,A:A
the_fisherman_and_his_wife.emmood,"So the fisherman was forced to go; and he muttered as he went along, ""This will come to no good, it is too much to ask; the fish will be tired at last, and then we shall be sorry for what we have done.""",F:F,F:F
the_fisherman_and_his_wife.emmood,"He soon came to the seashore; and the water was quite black and muddy, and a mighty whirlwind blew over the waves and rolled them about, but he went as near as he could to the water""s brink, and said:",N:N,F:F
the_fisherman_and_his_wife.emmood,"""O man of the sea!",N:N,F:S
the_fisherman_and_his_wife.emmood,Hearken to me!,N:N,F:S
the_fisherman_and_his_wife.emmood,"My wife Ilsabill Will have her own will, And hath sent me to beg a boon of thee!""",N:N,F:S
the_fisherman_and_his_wife.emmood,"""What would she have now?"" said the fish.",N:N,F:A
the_fisherman_and_his_wife.emmood,"""Ah!"" said the fisherman, ""she wants to be emperor.""",N:N,F:S
the_fisherman_and_his_wife.emmood,"""Go home,"" said the fish; ""she is emperor already.""",N:N,N:S
the_fisherman_and_his_wife.emmood,"So he went home again; and as he came near he saw his wife Ilsabill sitting on a very lofty throne made of solid gold, with a great crown on her head full two yards high; and on each side of her stood her guards and attendants in a row, each one smaller than the other, from the tallest giant down to a little dwarf no bigger than my finger.",N:N,F:N
the_fisherman_and_his_wife.emmood,"And before her stood princes, and dukes, and earls: and the fisherman went up to her and said, ""Wife, are you emperor?""",N:N,F:N
the_fisherman_and_his_wife.emmood,"""Yes,"" said she, ""I am emperor.""",N:N,N:N
the_fisherman_and_his_wife.emmood,"""Ah!"" said the man, as he gazed upon her, ""what a fine thing it is to be emperor!""",H:N,H:H
the_fisherman_and_his_wife.emmood,"""Husband,"" said she, ""why should we stop at being emperor?",N:N,N:N
the_fisherman_and_his_wife.emmood,"I will be pope next.""",N:N,N:N
the_fisherman_and_his_wife.emmood,"""O wife, wife!"" said he, ""how can you be pope? there is but one pope at a time in Christendom.""",F:N,F:-
the_fisherman_and_his_wife.emmood,"""Husband,"" said she, ""I will be pope this very day.""",N:N,N:A
the_fisherman_and_his_wife.emmood,"""But,"" replied the husband, ""the fish cannot make you pope.""",N:N,N:S
the_fisherman_and_his_wife.emmood,"""What nonsense!"" said she; ""if he can make an emperor, he can make a pope: go and try him.""",N:N,N:A
the_fisherman_and_his_wife.emmood,So the fisherman went.,N:N,N:S
the_fisherman_and_his_wife.emmood,"But when he came to the shore the wind was raging and the sea was tossed up and down in boiling waves, and the ships were in trouble, and rolled fearfully upon the tops of the billows.",N:N,F:S
the_fisherman_and_his_wife.emmood,"In the middle of the heavens there was a little piece of blue sky, but towards the south all was red, as if a dreadful storm was rising.",N:N,F:F
the_fisherman_and_his_wife.emmood,"At this sight the fisherman was dreadfully frightened, and he trembled so that his knees knocked together: but still he went down near to the shore, and said:",F:F,F:F
the_fisherman_and_his_wife.emmood,"""O man of the sea!",N:N,F:F
the_fisherman_and_his_wife.emmood,Hearken to me!,N:N,F:F
the_fisherman_and_his_wife.emmood,"My wife Ilsabill Will have her own will, And hath sent me to beg a boon of thee!""",N:N,F:F
the_fisherman_and_his_wife.emmood,"""What does she want now?"" said the fish.",N:N,F:A
the_fisherman_and_his_wife.emmood,"""Ah!"" said the fisherman, ""my wife wants to be pope.""",N:N,F:F
the_fisherman_and_his_wife.emmood,"""Go home,"" said the fish; ""she is pope already.""",N:N,F:A
the_fisherman_and_his_wife.emmood,"Then the fisherman went home, and found Ilsabill sitting on a throne that was two miles high.",N:N,-:S
the_fisherman_and_his_wife.emmood,"And she had three great crowns on her head, and around her stood all the pomp and power of the Church.",N:N,-:S
the_fisherman_and_his_wife.emmood,"And on each side of her were two rows of burning lights, of all sizes, the greatest as large as the highest and biggest tower in the world, and the least no larger than a small rushlight.",N:N,-:S
the_fisherman_and_his_wife.emmood,"""Wife,"" said the fisherman, as he looked at all this greatness, ""are you pope?""",N:N,N:N
the_fisherman_and_his_wife.emmood,"""Yes,"" said she, ""I am pope.""",N:N,N:N
the_fisherman_and_his_wife.emmood,"""Well, wife,"" replied he, ""it is a grand thing to be pope; and now you must be easy, for you can be nothing greater.""",H:H,F:H
the_fisherman_and_his_wife.emmood,"""I will think about that,"" said the wife.",N:N,F:N
the_fisherman_and_his_wife.emmood,Then they went to bed: but Dame Ilsabill could not sleep all night for thinking what she should be next.,N:N,N:S
the_fisherman_and_his_wife.emmood,"At last, as she was dropping asleep, morning broke, and the sun rose.",N:N,N:N
the_fisherman_and_his_wife.emmood,"""Ha!"" thought she, as she woke up and looked at it through the window, ""after all I cannot prevent the sun rising.""",N:N,N:A
the_fisherman_and_his_wife.emmood,"At this thought she was very angry, and wakened her husband, and said, ""Husband, go to the fish and tell him I must be lord of the sun and moon.""",A:A,F:A
the_fisherman_and_his_wife.emmood,"The fisherman was half asleep, but the thought frightened him so much that he started and fell out of bed.",F:F,F:F
the_fisherman_and_his_wife.emmood,"""Alas, wife!"" said he, ""cannot you be easy with being pope?""",F:N,F:S
the_fisherman_and_his_wife.emmood,"""No,"" said she, ""I am very uneasy as long as the sun and moon rise without my leave.",A:A,A:A
the_fisherman_and_his_wife.emmood,"Go to the fish at once!""",A:N,A:A
the_fisherman_and_his_wife.emmood,"Then the man went shivering with fear; and as he was going down to the shore a dreadful storm arose, so that the trees and the very rocks shook.",F:F,F:F
the_fisherman_and_his_wife.emmood,"And all the heavens became black with stormy clouds, and the lightnings played, and the thunders rolled; and you might have seen in the sea great black waves, swelling up like mountains with crowns of white foam upon their heads.",N:N,F:F
the_fisherman_and_his_wife.emmood,"And the fisherman crept towards the sea, and cried out, as well as he could:",N:N,F:F
the_fisherman_and_his_wife.emmood,"""O man of the sea!",N:N,F:F
the_fisherman_and_his_wife.emmood,Hearken to me!,N:N,F:F
the_fisherman_and_his_wife.emmood,"My wife Ilsabill Will have her own will, And hath sent me to beg a boon of thee!""",N:N,F:F
the_fisherman_and_his_wife.emmood,"""What does she want now?"" said the fish.",N:N,F:A
the_fisherman_and_his_wife.emmood,"""Ah!"" said he, ""she wants to be lord of the sun and moon.""",N:N,F:F
the_fisherman_and_his_wife.emmood,"""Go home,"" said the fish, ""to your pigsty again.""",N:N,A:A
the_fisherman_and_his_wife.emmood,And there they live to this very day.,N:N,N:N
49_the_six_swans.emmood,"Once upon a time, a certain King was hunting in a great forest, and he chased a wild beast so eagerly that none of his attendants could follow him.",N:N,N:N
49_the_six_swans.emmood,"When evening drew near he stopped and looked around him, and then he saw that he had lost his way.",N:N,N:N
49_the_six_swans.emmood,"He sought a way out, but could find none.",N:N,N:N
49_the_six_swans.emmood,"Then he perceived an aged woman with a head which nodded perpetually, who came towards him, but she was a witch.",N:N,N:-
49_the_six_swans.emmood,"""Good woman,"" said he to her, ""Can you not show me the way through the forest?""",N:N,N:N
49_the_six_swans.emmood,"""Oh, yes, Lord King,"" she answered, ""that I certainly can, but on one condition, and if you do not fulfil that, you will never get out of the forest, and will die of hunger in it.""",N:N,N:-
49_the_six_swans.emmood,"""What kind of condition is it?"" asked the King.",F:N,F:N
49_the_six_swans.emmood,"""I have a daughter,"" said the old woman, ""who is as beautiful as any one in the world, and well deserves to be your consort, and if you will make her your Queen, I will show you the way out of the forest.""",N:N,N:N
49_the_six_swans.emmood,"In the anguish of his heart the King consented, and the old woman led him to her little hut, where her daughter was sitting by the fire.",Sa:N,S:N
49_the_six_swans.emmood,"She received the King as if she had been expecting him, and he saw that she was very beautiful, but still she did not please him, and he could not look at her without secret horror.",D:F,D:F
49_the_six_swans.emmood,"After he had taken the maiden up on his horse, the old woman showed him the way, and the King reached his royal palace again, where the wedding was celebrated.",N:N,N:N
49_the_six_swans.emmood,"The King had already been married once, and had by his first wife, seven children, six boys and a girl, whom he loved better than anything else in the world.",N:N,N:H
49_the_six_swans.emmood,"As he now feared that the step-mother might not treat them well, and even do them some injury, he took them to a lonely castle which stood in the midst of a forest.",F:F,F:F
49_the_six_swans.emmood,"It lay so concealed, and the way was so difficult to find that he himself would not have found it, if a wise woman had not given him a ball of yarn with wonderful properties.",N:N,N:N
49_the_six_swans.emmood,"When he threw it down before him, it unrolled itself and showed him his path.",N:N,N:N
49_the_six_swans.emmood,"The King, however, went so frequently away to his dear children that the Queen observed his absence; she was curious and wanted to know what he did when he was quite alone in the forest.",N:N,N:N
49_the_six_swans.emmood,"She gave a great deal of money to his servants, and they betrayed the secret to her, and told her likewise of the ball which alone could point out the way.",N:N,N:-
49_the_six_swans.emmood,"And now she knew no rest until she had learnt where the King kept the ball of yarn, and then she made little shirts of white silk, and as she had learnt the art of witchcraft from her mother, she sewed a charm inside them.",N:N,N:-
49_the_six_swans.emmood,"And once when the King had ridden forth to hunt, she took the little shirts and went into the forest, and the ball showed her the way.",N:N,N:-
49_the_six_swans.emmood,"The children, who saw from a distance that some one was approaching, thought that their dear father was coming to them, and full of joy, ran to meet him.",H:H,H:-
49_the_six_swans.emmood,"Then she threw one of the little shirts over each of them, and no sooner had the shirts touched their bodies than they were changed into swans, and flew away over the forest.",N:N,-:-
49_the_six_swans.emmood,"The Queen went home quite delighted, and thought she had got rid of her step-children, but the girl had not run out with her brothers, and the Queen knew nothing about her.",H:H,-:-
49_the_six_swans.emmood,"Next day the King went to visit his children, but he found no one but the little girl.",N:N,-:-
49_the_six_swans.emmood,"""Where are thy brothers?"" asked the King.",Su-:N,-:-
49_the_six_swans.emmood,"""Alas, dear father,"" she answered, ""they have gone away and left me alone!"" and she told him that she had seen from her little window how her brothers had flown away over the forest in the shape of swans, and she showed him the feathers, which they had let fall in the courtyard, and which she had picked up.",Sa:N,S:-
49_the_six_swans.emmood,"The King mourned, but he did not think that the Queen had done this wicked deed, and as he feared that the girl would also be stolen away from him, he wanted to take her away with him.",Sa:Sa,S:-
49_the_six_swans.emmood,"But she was afraid of her step-mother, and entreated the King to let her stay just this one night more in the forest castle.",F:F,F:-
49_the_six_swans.emmood,"The poor girl thought, ""I can no longer stay here.",Sa:N,F:-
49_the_six_swans.emmood,"I will go and seek my brothers.""",N:N,F:N
49_the_six_swans.emmood,"And when night came, she ran away, and went straight into the forest.",N:N,N:-
49_the_six_swans.emmood,"She walked the whole night long, and next day also without stopping, until she could go no farther for weariness.",N:N,N:N
49_the_six_swans.emmood,"Then she saw a forest-hut, and went into it, and found a room with six little beds, but she did not venture to get into one of them, but crept under one, and lay down on the hard ground, intending to pass the night there.",N:N,N:-
49_the_six_swans.emmood,"Just before sunset, however, she heard a rustling, and saw six swans come flying in at the window.",N:N,N:N
49_the_six_swans.emmood,"They alighted on the ground and blew at each other, and blew all the feathers off, and their swan""s skins stripped off like a shirt.",N:N,N:+
49_the_six_swans.emmood,"Then the maiden looked at them and recognized her brothers, was glad and crept forth from beneath the bed.",H:H,H:H
49_the_six_swans.emmood,"The brothers were not less delighted to see their little sister, but their joy was of short duration.",H:H,H:H
49_the_six_swans.emmood,"""Here canst thou not abide,"" they said to her.",F:N,F:N
49_the_six_swans.emmood,"""This is a shelter for robbers, if they come home and find thee, they will kill thee.""",F:N,F:-
49_the_six_swans.emmood,"""But can you not protect me?"" asked the little sister.",N:N,F:N
49_the_six_swans.emmood,"""No,"" they replied, ""only for one quarter of an hour each evening can we lay aside our swan""s skins and have during that time our human form; after that, we are once more turned into swans.""",N:N,F:-
49_the_six_swans.emmood,"The little sister wept and said, ""Can you not be set free?""",Sa:Sa,S:S
49_the_six_swans.emmood,"""Alas, no,"" they answered, ""the conditions are too hard!",Sa:N,S:-
49_the_six_swans.emmood,"For six years thou mayst neither speak nor laugh, and in that time thou must sew together six little shirts of starwort for us.",N:N,S:-
49_the_six_swans.emmood,"And if one single word falls from thy lips, all thy work will be lost.""",N:N,S:-
49_the_six_swans.emmood,"And when the brothers had said this, the quarter of an hour was over, and they flew out of the window again as swans.",N:N,N:-
49_the_six_swans.emmood,"The maiden, however, firmly resolved to deliver her brothers, even if it should cost her her life.",N:N,N:N
49_the_six_swans.emmood,"She left the hut, went into the midst of the forest, seated herself on a tree, and there passed the night.",N:N,N:N
49_the_six_swans.emmood,Next morning she went out and gathered starwort and began to sew.,N:N,N:N
49_the_six_swans.emmood,"She could not speak to any one, and she had no inclination to laugh; she sat there and looked at nothing but her work.",N:N,N:N
49_the_six_swans.emmood,"When she had already spent a long time there it came to pass that the King of the country was hunting in the forest, and his huntsmen came to the tree on which the maiden was sitting.",N:N,N:N
49_the_six_swans.emmood,"They called to her and said, ""Who art thou?""",N:N,N:N
49_the_six_swans.emmood,But she made no answer.,N:N,N:N
49_the_six_swans.emmood,"""Come down to us,"" said they.",N:N,N:N
49_the_six_swans.emmood,"""We will not do thee any harm.""",N:N,N:N
49_the_six_swans.emmood,She only shook her head.,N:N,N:N
49_the_six_swans.emmood,"As they pressed her further with questions she threw her golden necklace down to them, and thought to content them thus.",N:N,N:N
49_the_six_swans.emmood,"They, however, did not cease, and then she threw her girdle down to them, and as this also was to no purpose, her garters, and by degrees everything that she had on that she could do without until she had nothing left but her shift.",N:N,N:-
49_the_six_swans.emmood,"The huntsmen, however, did not let themselves be turned aside by that, but climbed the tree and fetched the maiden down and led her before the King.",N:N,N:N
49_the_six_swans.emmood,"The King asked, ""Who art thou?",N:N,N:N
49_the_six_swans.emmood,"What art thou doing on the tree?""",N:N,N:N
49_the_six_swans.emmood,But she did not answer.,N:N,N:N
49_the_six_swans.emmood,"He put the question in every language that he knew, but she remained as mute as a fish.",N:N,N:-
49_the_six_swans.emmood,"As she was so beautiful, the King""s heart was touched, and he was smitten with a great love for her.",H:N,H:H
49_the_six_swans.emmood,"He put his mantle on her, took her before him on his horse, and carried her to his castle.",N:N,N:N
49_the_six_swans.emmood,"Then he caused her to be dressed in rich garments, and she shone in her beauty like bright daylight, but no word could be drawn from her.",N:N,N:N
49_the_six_swans.emmood,"He placed her by his side at table, and her modest bearing and courtesy pleased him so much that he said, ""She is the one whom I wish to marry, and no other woman in the world.""",H:N,H:H
49_the_six_swans.emmood,And after some days he united himself to her.,N:N,H:N
49_the_six_swans.emmood,"The King, however, had a wicked mother who was dissatisfied with this marriage and spoke ill of the young Queen.",D:A,D:A
49_the_six_swans.emmood,"""Who knows,"" said she, ""from whence the creature who can""t speak, comes?",D:N,D:A
49_the_six_swans.emmood,"She is not worthy of a king!""",D:N,D:A
49_the_six_swans.emmood,"After a year had passed, when the Queen brought her first child into the world, the old woman took it away from her, and smeared her mouth with blood as she slept.",N:N,-:-
49_the_six_swans.emmood,Then she went to the King and accused the Queen of being a man-eater.,N:N,-:-
49_the_six_swans.emmood,"The King would not believe it, and would not suffer any one to do her any injury.",N:N,-:-
49_the_six_swans.emmood,"She, however, sat continually sewing at the shirts, and cared for nothing else.",N:N,N:-
49_the_six_swans.emmood,"The next time, when she again bore a beautiful boy, the false step-mother used the same treachery, but the King could not bring himself to give credit to her words.",N:N,N:-
49_the_six_swans.emmood,"He said, ""She is too pious and good to do anything of that kind; if she were not dumb, and could defend herself, her innocence would come to light.""",N:N,N:N
49_the_six_swans.emmood,"But when the old woman stole away the newly-born child for the third time, and accused the Queen, who did not utter one word of defence, the King could do no otherwise than deliver her over to justice, and she was sentenced to suffer death by fire.",N:N,-:-
49_the_six_swans.emmood,"When the day came for the sentence to be executed, it was the last day of the six years during which she was not to speak or laugh, and she had delivered her dear brothers from the power of the enchantment.",N:N,N:H
49_the_six_swans.emmood,"The six shirts were ready, only the left sleeve of the sixth was wanting.",N:N,N:N
49_the_six_swans.emmood,"When, therefore, she was led to the stake, she laid the shirts on her arm, and when she stood on high and the fire was just going to be lighted, she looked around and six swans came flying through the air towards her.",N:N,N:N
49_the_six_swans.emmood,"Then she saw that her deliverance was near, and her heart leapt with joy.",H:H,H:H
49_the_six_swans.emmood,"The swans swept towards her and sank down so that she could throw the shirts over them, and as they were touched by them, their swan""s skins fell off, and her brothers stood in their own bodily form before her, and were vigorous and handsome.",N:N,H:H
49_the_six_swans.emmood,"The youngest only lacked his left arm, and had in the place of it a swan""s wing on his shoulder.",N:N,N:-
